DATE,PRCP,TMAX,TMIN,drougth
11/04/2003,0.05,59,47,True
12/04/2003,0.06,54,46,True
13/04/2003,0.7,56,43,True
14/04/2003,0.0,56,42,False
15/04/2003,0.0,56,46,False
16/04/2003,0.0,57,45,False
17/04/2003,0.02,54,43,True
18/04/2003,0.0,55,41,False
19/04/2003,0.0,59,43,False
20/04/2003,0.02,59,46,True
21/04/2003,0.19,50,47,True
22/04/2003,0.02,57,42,True
23/04/2003,0.22,51,41,True
24/04/2003,0.16,50,40,True
25/04/2003,0.0,58,40,False
26/04/2003,0.01,54,44,True
27/04/2003,0.0,62,41,False
28/04/2003,0.0,67,45,False
29/04/2003,0.02,58,49,True
30/04/2003,0.0,62,47,False
01/05/2003,0.0,66,49,False
02/05/2003,0.0,60,46,False
03/05/2003,0.05,53,46,True
04/05/2003,0.26,53,45,True
05/05/2003,0.09,54,40,True
06/05/2003,0.03,57,42,True
07/05/2003,0.0,57,38,False
08/05/2003,0.0,60,42,False
09/05/2003,0.0,62,43,False
10/05/2003,0.0,62,48,False
11/05/2003,0.0,63,47,False
12/05/2003,0.0,64,48,False
13/05/2003,0.0,68,48,False
14/05/2003,0.0,57,46,False
15/05/2003,0.02,54,41,True
16/05/2003,0.37,55,40,True
17/05/2003,0.06,55,40,True
18/05/2003,0.0,60,37,False
19/05/2003,0.0,68,41,False
20/05/2003,0.08,58,49,True
21/05/2003,0.01,66,51,True
22/05/2003,0.01,64,53,True
23/05/2003,0.0,76,55,False
24/05/2003,0.01,66,55,True
25/05/2003,0.1,63,50,True
26/05/2003,0.02,69,46,True
27/05/2003,0.0,78,50,False
28/05/2003,0.0,70,55,False
29/05/2003,0.0,74,51,False
30/05/2003,0.05,69,53,True
31/05/2003,0.0,68,52,False
01/06/2003,0.0,66,53,False
02/06/2003,0.0,68,52,False
03/06/2003,0.0,73,50,False
04/06/2003,0.0,81,54,False
05/06/2003,0.0,87,59,False
06/06/2003,0.0,90,60,False
07/06/2003,0.0,90,58,False
08/06/2003,0.0,72,54,False
09/06/2003,0.0,64,54,False
10/06/2003,0.02,60,52,True
11/06/2003,0.0,68,49,False
12/06/2003,0.0,62,52,False
13/06/2003,0.1,65,53,True
14/06/2003,0.0,67,51,False
15/06/2003,0.0,72,50,False
16/06/2003,0.0,78,52,False
17/06/2003,0.0,85,58,False
18/06/2003,0.06,62,54,True
19/06/2003,0.0,63,50,False
20/06/2003,0.02,60,50,True
21/06/2003,0.22,62,48,True
22/06/2003,0.08,64,48,True
23/06/2003,0.0,65,50,False
24/06/2003,0.0,72,49,False
25/06/2003,0.0,79,51,False
26/06/2003,0.0,82,56,False
27/06/2003,0.0,81,57,False
28/06/2003,0.0,88,57,False
29/06/2003,0.0,77,59,False
30/06/2003,0.01,69,56,True
01/07/2003,0.0,70,54,False
02/07/2003,0.0,70,51,False
03/07/2003,0.0,75,50,False
04/07/2003,0.0,75,54,False
05/07/2003,0.0,71,56,False
06/07/2003,0.0,76,55,False
07/07/2003,0.0,69,53,False
08/07/2003,0.0,71,55,False
09/07/2003,0.0,81,52,False
10/07/2003,0.0,87,59,False
11/07/2003,0.0,80,56,False
12/07/2003,0.0,79,57,False
13/07/2003,0.02,71,58,True
14/07/2003,0.04,78,57,True
15/07/2003,0.0,76,60,False
16/07/2003,0.0,72,58,False
17/07/2003,0.0,78,55,False
18/07/2003,0.0,84,56,False
19/07/2003,0.0,87,57,False
20/07/2003,0.0,83,65,False
21/07/2003,0.0,86,63,False
22/07/2003,0.0,85,61,False
23/07/2003,0.0,79,56,False
24/07/2003,0.0,76,56,False
25/07/2003,0.0,77,53,False
26/07/2003,0.0,77,54,False
27/07/2003,0.0,83,56,False
28/07/2003,0.0,89,58,False
29/07/2003,0.0,93,63,False
30/07/2003,0.0,92,63,False
31/07/2003,0.0,78,56,False
01/08/2003,0.0,74,53,False
02/08/2003,0.0,76,58,False
03/08/2003,0.0,70,54,False
04/08/2003,0.0,79,53,False
05/08/2003,0.05,74,57,True
06/08/2003,0.0,76,56,False
07/08/2003,0.0,78,56,False
08/08/2003,0.0,74,59,False
09/08/2003,0.14,73,58,True
10/08/2003,0.13,74,57,True
11/08/2003,0.0,75,57,False
12/08/2003,0.0,75,54,False
13/08/2003,0.0,79,54,False
14/08/2003,0.0,83,54,False
15/08/2003,0.0,74,59,False
16/08/2003,0.0,76,58,False
17/08/2003,0.0,81,64,False
18/08/2003,0.0,81,59,False
19/08/2003,0.0,77,56,False
20/08/2003,0.0,79,53,False
21/08/2003,0.0,84,58,False
22/08/2003,0.0,71,56,False
23/08/2003,0.0,70,51,False
24/08/2003,0.0,76,50,False
25/08/2003,0.0,84,57,False
26/08/2003,0.0,73,57,False
27/08/2003,0.0,73,56,False
28/08/2003,0.0,77,56,False
29/08/2003,0.0,81,56,False
30/08/2003,0.0,84,55,False
31/08/2003,0.0,77,57,False
01/09/2003,0.0,76,52,False
02/09/2003,0.0,85,59,False
03/09/2003,0.0,88,58,False
04/09/2003,0.0,87,61,False
05/09/2003,0.0,85,56,False
06/09/2003,0.0,75,56,False
07/09/2003,0.22,68,55,True
08/09/2003,0.02,69,53,True
09/09/2003,0.0,66,55,False
10/09/2003,0.12,62,58,True
11/09/2003,0.14,66,54,True
12/09/2003,0.0,67,51,False
13/09/2003,0.0,71,47,False
14/09/2003,0.0,65,51,False
15/09/2003,0.0,64,47,False
16/09/2003,0.2,57,50,True
17/09/2003,0.01,62,47,True
18/09/2003,0.02,66,53,True
19/09/2003,0.16,66,54,True
20/09/2003,0.0,66,48,False
21/09/2003,0.0,69,49,False
22/09/2003,0.0,76,52,False
23/09/2003,0.0,71,56,False
24/09/2003,0.0,74,52,False
25/09/2003,0.0,74,53,False
26/09/2003,0.0,76,55,False
27/09/2003,0.0,82,57,False
28/09/2003,0.0,84,56,False
29/09/2003,0.0,65,53,False
30/09/2003,0.0,69,56,False
01/10/2003,0.0,71,53,False
02/10/2003,0.01,60,54,True
03/10/2003,0.0,60,48,False
04/10/2003,0.0,54,48,False
05/10/2003,0.0,59,54,False
06/10/2003,0.26,70,54,True
07/10/2003,0.0,64,52,False
08/10/2003,0.27,62,50,True
09/10/2003,0.21,58,47,True
10/10/2003,0.0,59,47,False
11/10/2003,0.32,55,48,True
12/10/2003,0.36,57,50,True
13/10/2003,0.0,59,50,False
14/10/2003,0.0,58,46,False
15/10/2003,0.37,54,42,True
16/10/2003,0.76,66,48,True
17/10/2003,0.39,69,56,True
18/10/2003,0.0,65,52,False
19/10/2003,0.13,65,56,True
20/10/2003,5.02,65,56,True
21/10/2003,0.22,65,56,True
22/10/2003,0.31,66,51,True
23/10/2003,0.0,58,46,False
24/10/2003,0.0,58,43,False
25/10/2003,0.0,59,44,False
26/10/2003,0.0,63,46,False
27/10/2003,0.0,60,45,False
28/10/2003,0.0,59,45,False
29/10/2003,0.33,53,41,True
30/10/2003,0.0,49,38,False
31/10/2003,0.0,46,30,False
01/11/2003,0.11,42,30,True
02/11/2003,0.09,45,33,True
03/11/2003,0.0,45,29,False
04/11/2003,0.0,46,30,False
05/11/2003,0.0,46,31,False
06/11/2003,0.0,50,30,False
07/11/2003,0.01,50,33,True
08/11/2003,0.0,57,40,False
09/11/2003,0.0,56,43,False
10/11/2003,0.01,52,45,True
11/11/2003,0.0,54,44,False
12/11/2003,0.0,54,37,False
13/11/2003,0.0,50,35,False
14/11/2003,0.0,52,43,False
15/11/2003,0.26,51,43,True
16/11/2003,0.44,49,44,True
17/11/2003,0.73,51,44,True
18/11/2003,2.06,57,44,True
19/11/2003,0.83,56,35,True
20/11/2003,0.32,39,33,True
21/11/2003,0.17,40,30,True
22/11/2003,0.0,39,28,False
23/11/2003,0.38,43,37,True
24/11/2003,0.0,45,38,False
25/11/2003,0.15,48,39,True
26/11/2003,0.0,47,40,False
27/11/2003,0.02,49,36,True
28/11/2003,1.01,50,44,True
29/11/2003,0.18,50,39,True
30/11/2003,0.0,43,36,False
01/12/2003,0.05,44,39,True
02/12/2003,0.28,55,39,True
03/12/2003,0.05,47,36,True
04/12/2003,0.14,51,39,True
05/12/2003,0.44,53,43,True
06/12/2003,0.1,50,41,True
07/12/2003,0.18,45,39,True
08/12/2003,0.04,45,35,True
09/12/2003,0.0,47,32,False
10/12/2003,0.22,45,39,True
11/12/2003,0.27,46,39,True
12/12/2003,0.22,48,38,True
13/12/2003,0.46,48,39,True
14/12/2003,0.07,43,36,True
15/12/2003,0.01,45,38,True
16/12/2003,0.07,51,41,True
17/12/2003,0.0,52,37,False
18/12/2003,0.0,54,37,False
19/12/2003,0.14,51,38,True
20/12/2003,0.13,48,44,True
21/12/2003,0.01,51,38,True
22/12/2003,0.0,53,35,False
23/12/2003,0.0,50,43,False
24/12/2003,0.42,50,42,True
25/12/2003,0.0,43,37,False
26/12/2003,0.0,39,34,False
27/12/2003,0.27,42,32,True
28/12/2003,0.0,38,31,False
29/12/2003,0.0,39,27,False
30/12/2003,0.12,34,25,True
31/12/2003,0.19,37,30,True
01/01/2004,0.27,37,30,True
02/01/2004,0.04,36,32,True
03/01/2004,0.02,36,23,True
04/01/2004,0.0,27,20,False
05/01/2004,0.0,26,20,False
06/01/2004,0.54,31,22,True
07/01/2004,0.65,39,30,True
08/01/2004,0.22,47,37,True
09/01/2004,0.15,55,40,True
10/01/2004,0.11,50,38,True
11/01/2004,0.0,49,33,False
12/01/2004,0.16,48,35,True
13/01/2004,0.02,54,37,True
14/01/2004,0.64,52,46,True
15/01/2004,0.06,50,45,True
16/01/2004,0.0,48,41,False
17/01/2004,0.0,48,35,False
18/01/2004,0.19,47,43,True
19/01/2004,0.0,52,41,False
20/01/2004,0.0,45,36,False
21/01/2004,0.0,44,33,False
22/01/2004,0.05,47,32,True
23/01/2004,0.65,47,41,True
24/01/2004,0.01,44,34,True
25/01/2004,0.0,42,33,False
26/01/2004,0.0,45,40,False
27/01/2004,0.0,48,41,False
28/01/2004,0.49,49,44,True
29/01/2004,1.63,53,48,True
30/01/2004,0.17,51,39,True
31/01/2004,0.29,43,37,True
01/02/2004,0.01,44,37,True
02/02/2004,0.21,46,38,True
03/02/2004,0.06,49,39,True
04/02/2004,0.06,46,37,True
05/02/2004,0.0,46,31,False
06/02/2004,0.24,49,39,True
07/02/2004,0.0,46,40,False
08/02/2004,0.0,46,33,False
09/02/2004,0.0,44,31,False
10/02/2004,0.0,48,31,False
11/02/2004,0.0,61,34,False
12/02/2004,0.0,62,34,False
13/02/2004,0.05,58,33,True
14/02/2004,0.34,49,40,True
15/02/2004,0.2,51,43,True
16/02/2004,0.5,51,41,True
17/02/2004,0.19,52,40,True
18/02/2004,0.03,52,44,True
19/02/2004,0.0,50,38,False
20/02/2004,0.0,50,35,False
21/02/2004,0.0,56,34,False
22/02/2004,0.0,61,43,False
23/02/2004,0.03,50,44,True
24/02/2004,0.07,53,41,True
25/02/2004,0.05,52,38,True
26/02/2004,0.21,53,40,True
27/02/2004,0.17,51,43,True
28/02/2004,0.02,50,41,True
29/02/2004,0.0,51,40,False
01/03/2004,0.0,50,39,False
02/03/2004,0.0,51,32,False
03/03/2004,0.19,45,38,True
04/03/2004,0.11,49,40,True
05/03/2004,0.13,52,40,True
06/03/2004,0.0,49,39,False
07/03/2004,0.25,55,44,True
08/03/2004,0.0,65,44,False
09/03/2004,0.1,52,44,True
10/03/2004,0.0,56,37,False
11/03/2004,0.0,56,38,False
12/03/2004,0.0,49,39,False
13/03/2004,0.0,57,37,False
14/03/2004,0.0,56,43,False
15/03/2004,0.0,49,42,False
16/03/2004,0.0,52,41,False
17/03/2004,0.04,52,44,True
18/03/2004,0.12,51,35,True
19/03/2004,0.03,49,37,True
20/03/2004,0.0,60,37,False
21/03/2004,0.0,66,41,False
22/03/2004,0.03,63,50,True
23/03/2004,0.02,56,42,True
24/03/2004,0.43,52,41,True
25/03/2004,0.46,51,42,True
26/03/2004,0.14,52,41,True
27/03/2004,0.02,54,43,True
28/03/2004,0.0,62,39,False
29/03/2004,0.0,78,50,False
30/03/2004,0.07,54,40,True
31/03/2004,0.0,51,38,False
01/04/2004,0.0,53,39,False
02/04/2004,0.0,63,37,False
03/04/2004,0.0,71,41,False
04/04/2004,0.0,56,43,False
05/04/2004,0.0,60,41,False
06/04/2004,0.0,58,42,False
07/04/2004,0.0,58,46,False
08/04/2004,0.0,62,43,False
09/04/2004,0.0,68,42,False
10/04/2004,0.0,74,45,False
11/04/2004,0.0,80,45,False
12/04/2004,0.0,61,48,False
13/04/2004,0.04,62,46,True
14/04/2004,0.12,53,44,True
15/04/2004,0.01,55,42,True
16/04/2004,0.05,54,45,True
17/04/2004,0.01,58,45,True
18/04/2004,0.04,56,45,True
19/04/2004,0.18,58,42,True
20/04/2004,0.01,56,44,True
21/04/2004,0.0,60,44,False
22/04/2004,0.0,66,42,False
23/04/2004,0.08,57,48,True
24/04/2004,0.0,60,42,False
25/04/2004,0.0,70,44,False
26/04/2004,0.0,77,48,False
27/04/2004,0.11,62,43,True
28/04/2004,0.0,67,40,False
29/04/2004,0.0,74,44,False
30/04/2004,0.0,79,49,False
01/05/2004,0.0,76,54,False
02/05/2004,0.0,68,53,False
03/05/2004,0.0,70,50,False
04/05/2004,0.0,65,47,False
05/05/2004,0.0,62,44,False
06/05/2004,0.0,66,45,False
07/05/2004,0.19,61,50,True
08/05/2004,0.15,63,47,True
09/05/2004,0.0,65,45,False
10/05/2004,0.09,54,45,True
11/05/2004,0.08,60,46,True
12/05/2004,0.0,63,49,False
13/05/2004,0.0,68,46,False
14/05/2004,0.0,69,46,False
15/05/2004,0.0,58,49,False
16/05/2004,0.0,64,50,False
17/05/2004,0.0,71,51,False
18/05/2004,0.0,73,51,False
19/05/2004,0.0,62,52,False
20/05/2004,0.0,67,52,False
21/05/2004,0.0,62,51,False
22/05/2004,0.05,59,50,True
23/05/2004,0.0,69,49,False
24/05/2004,0.0,74,49,False
25/05/2004,0.13,73,50,True
26/05/2004,0.5,63,54,True
27/05/2004,0.61,60,50,True
28/05/2004,0.71,59,48,True
29/05/2004,0.0,60,48,False
30/05/2004,0.0,64,52,False
31/05/2004,0.0,61,49,False
01/06/2004,0.0,68,47,False
02/06/2004,0.0,69,51,False
03/06/2004,0.0,77,55,False
04/06/2004,0.0,79,53,False
05/06/2004,0.04,66,52,True
06/06/2004,0.1,64,52,True
07/06/2004,0.06,62,49,True
08/06/2004,0.16,74,50,True
09/06/2004,0.08,66,55,True
10/06/2004,0.0,62,51,False
11/06/2004,0.02,61,49,True
12/06/2004,0.16,62,46,True
13/06/2004,0.06,64,52,True
14/06/2004,0.03,64,49,True
15/06/2004,0.0,69,49,False
16/06/2004,0.0,78,52,False
17/06/2004,0.0,85,59,False
18/06/2004,0.0,86,65,False
19/06/2004,0.0,86,58,False
20/06/2004,0.0,88,58,False
21/06/2004,0.0,88,59,False
22/06/2004,0.0,74,56,False
23/06/2004,0.0,67,57,False
24/06/2004,0.0,66,57,False
25/06/2004,0.0,73,57,False
26/06/2004,0.0,76,55,False
27/06/2004,0.0,76,55,False
28/06/2004,0.0,79,58,False
29/06/2004,0.0,80,54,False
30/06/2004,0.0,78,53,False
01/07/2004,0.0,72,54,False
02/07/2004,0.0,68,54,False
03/07/2004,0.0,70,57,False
04/07/2004,0.0,71,57,False
05/07/2004,0.0,79,56,False
06/07/2004,0.01,70,56,True
07/07/2004,0.01,69,52,True
08/07/2004,0.0,70,55,False
09/07/2004,0.02,69,55,True
10/07/2004,0.12,70,55,True
11/07/2004,0.0,73,53,False
12/07/2004,0.0,81,56,False
13/07/2004,0.0,81,60,False
14/07/2004,0.0,81,57,False
15/07/2004,0.0,74,57,False
16/07/2004,0.0,82,57,False
17/07/2004,0.0,83,62,False
18/07/2004,0.0,85,60,False
19/07/2004,0.0,77,63,False
20/07/2004,0.0,78,61,False
21/07/2004,0.0,79,60,False
22/07/2004,0.0,89,62,False
23/07/2004,0.0,96,68,False
24/07/2004,0.0,95,64,False
25/07/2004,0.0,75,60,False
26/07/2004,0.0,81,55,False
27/07/2004,0.0,84,59,False
28/07/2004,0.0,85,59,False
29/07/2004,0.0,85,60,False
30/07/2004,0.0,72,58,False
31/07/2004,0.0,82,56,False
01/08/2004,0.0,83,55,False
02/08/2004,0.0,72,54,False
03/08/2004,0.01,75,58,True
04/08/2004,0.0,67,57,False
05/08/2004,0.0,74,57,False
06/08/2004,0.57,66,57,True
07/08/2004,0.3,73,58,True
08/08/2004,0.0,80,57,False
09/08/2004,0.0,92,64,False
10/08/2004,0.0,84,59,False
11/08/2004,0.0,85,58,False
12/08/2004,0.0,84,59,False
13/08/2004,0.0,84,56,False
14/08/2004,0.0,80,60,False
15/08/2004,0.0,80,59,False
16/08/2004,0.0,75,58,False
17/08/2004,0.0,81,58,False
18/08/2004,0.0,80,57,False
19/08/2004,0.0,83,59,False
20/08/2004,0.0,79,59,False
21/08/2004,0.2,72,60,True
22/08/2004,0.54,64,58,True
23/08/2004,0.0,71,58,False
24/08/2004,1.0,66,58,True
25/08/2004,0.32,66,58,True
26/08/2004,0.06,70,58,True
27/08/2004,0.0,72,59,False
28/08/2004,0.0,72,58,False
29/08/2004,0.0,74,60,False
30/08/2004,0.0,77,60,False
31/08/2004,0.0,76,56,False
01/09/2004,0.17,67,56,True
02/09/2004,0.0,67,53,False
03/09/2004,0.0,69,54,False
04/09/2004,0.0,67,54,False
05/09/2004,0.0,69,57,False
06/09/2004,0.0,67,53,False
07/09/2004,0.0,73,53,False
08/09/2004,0.14,71,52,True
09/09/2004,0.0,70,57,False
10/09/2004,0.64,71,52,True
11/09/2004,0.12,68,58,True
12/09/2004,0.6,66,53,True
13/09/2004,0.28,65,53,True
14/09/2004,0.06,65,53,True
15/09/2004,0.03,62,53,True
16/09/2004,0.31,62,54,True
17/09/2004,0.2,62,49,True
18/09/2004,0.1,56,49,True
19/09/2004,0.0,61,49,False
20/09/2004,0.0,63,47,False
21/09/2004,0.0,64,47,False
22/09/2004,0.15,57,52,True
23/09/2004,0.0,65,52,False
24/09/2004,0.0,65,51,False
25/09/2004,0.0,67,52,False
26/09/2004,0.0,63,50,False
27/09/2004,0.0,68,52,False
28/09/2004,0.0,66,53,False
29/09/2004,0.0,62,52,False
30/09/2004,0.0,62,50,False
01/10/2004,0.0,71,50,False
02/10/2004,0.0,72,48,False
03/10/2004,0.0,68,49,False
04/10/2004,0.0,59,46,False
05/10/2004,0.21,68,45,True
06/10/2004,0.03,63,54,True
07/10/2004,0.0,65,50,False
08/10/2004,1.07,59,53,True
09/10/2004,0.08,59,50,True
10/10/2004,0.0,61,48,False
11/10/2004,0.0,63,50,False
12/10/2004,0.0,67,53,False
13/10/2004,0.0,69,52,False
14/10/2004,0.0,68,52,False
15/10/2004,0.01,60,55,True
16/10/2004,0.41,57,50,True
17/10/2004,0.6,57,47,True
18/10/2004,0.09,53,47,True
19/10/2004,0.2,59,49,True
20/10/2004,0.0,55,46,False
21/10/2004,0.0,52,47,False
22/10/2004,0.02,54,46,True
23/10/2004,0.0,53,41,False
24/10/2004,0.0,53,42,False
25/10/2004,0.0,56,42,False
26/10/2004,0.0,56,46,False
27/10/2004,0.0,56,41,False
28/10/2004,0.0,48,38,False
29/10/2004,0.06,53,45,True
30/10/2004,0.02,54,46,True
31/10/2004,0.0,51,37,False
01/11/2004,0.27,57,42,True
02/11/2004,0.89,57,43,True
03/11/2004,0.0,50,36,False
04/11/2004,0.0,50,32,False
05/11/2004,0.0,44,33,False
06/11/2004,0.0,54,38,False
07/11/2004,0.0,60,44,False
08/11/2004,0.0,48,43,False
09/11/2004,0.0,53,45,False
10/11/2004,0.0,50,43,False
11/11/2004,0.0,50,38,False
12/11/2004,0.0,50,39,False
13/11/2004,0.0,54,46,False
14/11/2004,0.04,53,47,True
15/11/2004,0.16,55,45,True
16/11/2004,0.08,53,43,True
17/11/2004,0.26,49,37,True
18/11/2004,0.14,50,42,True
19/11/2004,0.0,49,36,False
20/11/2004,0.0,46,32,False
21/11/2004,0.0,47,38,False
22/11/2004,0.02,48,42,True
23/11/2004,0.34,51,44,True
24/11/2004,0.51,56,50,True
25/11/2004,0.13,52,40,True
26/11/2004,0.08,47,34,True
27/11/2004,0.01,46,39,True
28/11/2004,0.0,45,33,False
29/11/2004,0.15,39,29,True
30/11/2004,0.08,43,39,True
01/12/2004,0.0,44,38,False
02/12/2004,0.0,45,37,False
03/12/2004,0.0,47,40,False
04/12/2004,0.25,45,41,True
05/12/2004,0.02,42,37,True
06/12/2004,0.26,46,38,True
07/12/2004,0.5,45,39,True
08/12/2004,0.53,50,42,True
09/12/2004,0.82,50,39,True
10/12/2004,0.69,59,50,True
11/12/2004,0.17,50,39,True
12/12/2004,0.0,54,35,False
13/12/2004,0.32,53,44,True
14/12/2004,0.12,53,47,True
15/12/2004,0.0,52,41,False
16/12/2004,0.0,45,37,False
17/12/2004,0.0,44,41,False
18/12/2004,0.0,54,41,False
19/12/2004,0.1,50,38,True
20/12/2004,0.0,45,33,False
21/12/2004,0.0,46,34,False
22/12/2004,0.0,45,36,False
23/12/2004,0.0,40,32,False
24/12/2004,0.0,39,34,False
25/12/2004,0.36,47,37,True
26/12/2004,0.04,45,39,True
27/12/2004,0.0,47,36,False
28/12/2004,0.0,39,29,False
29/12/2004,0.18,43,36,True
30/12/2004,0.01,44,36,True
31/12/2004,0.0,47,33,False
01/01/2005,0.05,45,37,True
02/01/2005,0.0,41,30,False
03/01/2005,0.0,40,28,False
04/01/2005,0.0,40,28,False
05/01/2005,0.0,39,24,False
06/01/2005,0.17,40,26,True
07/01/2005,0.08,44,34,True
08/01/2005,0.02,44,33,True
09/01/2005,0.04,37,32,True
10/01/2005,0.0,38,27,False
11/01/2005,0.0,39,23,False
12/01/2005,0.0,45,39,False
13/01/2005,0.0,40,31,False
14/01/2005,0.0,38,27,False
15/01/2005,0.19,37,26,True
16/01/2005,0.09,44,32,True
17/01/2005,2.39,54,42,True
18/01/2005,0.92,60,53,True
19/01/2005,0.0,62,50,False
20/01/2005,0.15,54,49,True
21/01/2005,0.02,61,49,True
22/01/2005,0.17,55,50,True
23/01/2005,0.0,56,45,False
24/01/2005,0.0,57,42,False
25/01/2005,0.0,50,37,False
26/01/2005,0.04,50,40,True
27/01/2005,0.07,53,41,True
28/01/2005,0.01,55,40,True
29/01/2005,0.0,47,42,False
30/01/2005,0.01,51,41,True
31/01/2005,0.02,54,42,True
01/02/2005,0.0,53,36,False
02/02/2005,0.0,59,45,False
03/02/2005,0.0,51,39,False
04/02/2005,0.12,50,41,True
05/02/2005,0.0,44,35,False
06/02/2005,0.75,43,37,True
07/02/2005,0.0,46,35,False
08/02/2005,0.0,48,31,False
09/02/2005,0.0,49,33,False
10/02/2005,0.0,51,29,False
11/02/2005,0.0,55,29,False
12/02/2005,0.09,47,40,True
13/02/2005,0.0,45,36,False
14/02/2005,0.0,43,30,False
15/02/2005,0.0,44,26,False
16/02/2005,0.0,51,31,False
17/02/2005,0.0,52,32,False
18/02/2005,0.0,54,32,False
19/02/2005,0.0,48,28,False
20/02/2005,0.0,50,34,False
21/02/2005,0.0,53,28,False
22/02/2005,0.0,56,30,False
23/02/2005,0.0,59,31,False
24/02/2005,0.0,61,34,False
25/02/2005,0.0,51,39,False
26/02/2005,0.0,47,34,False
27/02/2005,0.0,61,35,False
28/02/2005,0.24,58,45,True
01/03/2005,0.12,60,45,True
02/03/2005,0.04,55,45,True
03/03/2005,0.0,61,40,False
04/03/2005,0.0,58,43,False
05/03/2005,0.0,59,42,False
06/03/2005,0.0,61,49,False
07/03/2005,0.0,63,50,False
08/03/2005,0.0,67,45,False
09/03/2005,0.01,58,48,True
10/03/2005,0.0,63,46,False
11/03/2005,0.0,65,42,False
12/03/2005,0.0,60,47,False
13/03/2005,0.0,62,39,False
14/03/2005,0.0,61,37,False
15/03/2005,0.0,56,42,False
16/03/2005,0.14,49,41,True
17/03/2005,0.0,53,41,False
18/03/2005,0.0,50,38,False
19/03/2005,0.34,55,37,True
20/03/2005,0.1,55,40,True
21/03/2005,0.07,49,37,True
22/03/2005,0.0,53,37,False
23/03/2005,0.0,56,37,False
24/03/2005,0.0,54,41,False
25/03/2005,0.0,53,37,False
26/03/2005,1.51,50,43,True
27/03/2005,0.64,52,44,True
28/03/2005,0.4,47,41,True
29/03/2005,0.13,50,41,True
30/03/2005,0.0,54,41,False
31/03/2005,0.21,54,42,True
01/04/2005,0.34,53,40,True
02/04/2005,0.1,55,38,True
03/04/2005,0.4,50,43,True
04/04/2005,0.0,52,40,False
05/04/2005,0.07,58,42,True
06/04/2005,0.0,62,45,False
07/04/2005,0.2,54,40,True
08/04/2005,0.0,55,37,False
09/04/2005,0.0,55,40,False
10/04/2005,0.28,52,38,True
11/04/2005,0.4,50,37,True
12/04/2005,0.06,49,36,True
13/04/2005,0.0,52,37,False
14/04/2005,0.0,51,38,False
15/04/2005,0.39,50,41,True
16/04/2005,0.59,55,43,True
17/04/2005,0.03,54,40,True
18/04/2005,0.01,57,43,True
19/04/2005,0.0,62,40,False
20/04/2005,0.0,64,41,False
21/04/2005,0.0,61,47,False
22/04/2005,0.0,78,51,False
23/04/2005,0.12,64,52,True
24/04/2005,0.03,65,51,True
25/04/2005,0.0,63,52,False
26/04/2005,0.0,65,54,False
27/04/2005,0.0,71,50,False
28/04/2005,0.16,65,52,True
29/04/2005,0.45,54,50,True
30/04/2005,0.05,62,49,True
01/05/2005,0.0,70,48,False
02/05/2005,0.04,62,51,True
03/05/2005,0.0,65,49,False
04/05/2005,0.02,66,52,True
05/05/2005,0.0,68,54,False
06/05/2005,0.0,66,50,False
07/05/2005,0.0,61,48,False
08/05/2005,0.09,61,48,True
09/05/2005,0.49,58,51,True
10/05/2005,0.14,63,51,True
11/05/2005,0.0,60,50,False
12/05/2005,0.0,63,52,False
13/05/2005,0.0,69,50,False
14/05/2005,0.14,69,54,True
15/05/2005,0.47,62,53,True
16/05/2005,0.01,62,49,True
17/05/2005,0.09,60,46,True
18/05/2005,0.72,64,52,True
19/05/2005,0.46,61,49,True
20/05/2005,0.24,59,48,True
21/05/2005,0.23,61,45,True
22/05/2005,0.08,59,47,True
23/05/2005,0.0,63,44,False
24/05/2005,0.0,66,49,False
25/05/2005,0.0,77,50,False
26/05/2005,0.0,89,56,False
27/05/2005,0.0,89,58,False
28/05/2005,0.0,76,54,False
29/05/2005,0.0,63,56,False
30/05/2005,0.0,64,54,False
31/05/2005,0.1,64,51,True
01/06/2005,0.03,66,51,True
02/06/2005,0.0,65,52,False
03/06/2005,0.0,61,50,False
04/06/2005,0.0,64,50,False
05/06/2005,0.01,62,50,True
06/06/2005,0.0,61,49,False
07/06/2005,0.1,60,51,True
08/06/2005,0.03,62,50,True
09/06/2005,0.0,69,52,False
10/06/2005,0.0,65,50,False
11/06/2005,0.54,64,49,True
12/06/2005,0.01,67,48,True
13/06/2005,0.07,65,50,True
14/06/2005,0.0,66,52,False
15/06/2005,0.0,68,50,False
16/06/2005,0.52,71,53,True
17/06/2005,0.06,70,53,True
18/06/2005,0.0,70,56,False
19/06/2005,0.0,76,54,False
20/06/2005,0.0,79,57,False
21/06/2005,0.08,70,56,True
22/06/2005,0.01,61,55,True
23/06/2005,0.0,71,50,False
24/06/2005,0.0,74,54,False
25/06/2005,0.02,71,56,True
26/06/2005,0.1,64,54,True
27/06/2005,0.05,64,53,True
28/06/2005,0.0,66,55,False
29/06/2005,0.0,73,56,False
30/06/2005,0.0,77,57,False
01/07/2005,0.0,66,55,False
02/07/2005,0.0,64,55,False
03/07/2005,0.0,75,51,False
04/07/2005,0.0,79,53,False
05/07/2005,0.32,74,55,True
06/07/2005,0.04,68,58,True
07/07/2005,0.0,71,54,False
08/07/2005,0.4,60,55,True
09/07/2005,0.0,70,53,False
10/07/2005,0.0,66,54,False
